NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,phishing
2,0,5,66,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,48,0,0,0,1
3,0,4,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,27,0,0,0,1
1,0,4,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,31,0,0,0,1
3,0,5,50,0,0,0,1,0,0,0,0,0,9,1,0,1,0,1,0,12,31,0,0,0,1
3,1,4,53,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,30,0,0,0,1
3,0,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,23,0,0,0,1
4,1,4,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,26,0,0,0,1
2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,0,0,0,1
3,0,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,26,0,0,0,1
3,1,1,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,10,0,0,0,1
4,2,4,62,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,26,29,0,0,0,1
2,0,5,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,40,0,0,0,1
3,1,5,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,42,0,0,0,1
3,0,4,70,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,24,39,0,0,0,1
3,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,14,0,0,0,1
4,2,4,63,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,26,30,0,0,0,1
2,0,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,22,0,0,0,1
2,1,4,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,31,0,0,0,1
2,0,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,22,0,0,0,1
4,2,4,64,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,26,31,0,0,0,1
3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,24,0,0,0,1
3,0,5,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,34,0,0,0,1
2,0,4,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,40,0,0,0,1
4,1,6,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,44,0,0,1,1
3,1,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,24,0,0,0,1
2,0,2,47,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,21,0,0,0,1
1,0,5,57,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,39,0,0,0,1
2,0,4,49,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26,16,0,0,0,1
1,0,5,56,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,38,0,0,0,1
2,0,3,43,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,17,0,0,0,1
4,0,3,164,0,0,0,0,0,0,3,2,0,35,1,1,0,0,0,0,10,52,94,0,2,1
1,0,4,79,1,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,13,59,0,0,0,1
1,0,4,79,1,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,13,59,0,0,0,1
2,0,4,160,4,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,14,139,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,13,53,0,0,0,1
2,0,5,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,40,0,0,1,1
2,1,5,84,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,28,49,0,0,0,1
2,1,4,61,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,29,25,0,0,0,1
3,1,4,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,41,0,0,0,1
3,0,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,23,0,0,0,1
2,0,5,123,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,11,105,0,0,1,1
3,0,5,87,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,11,69,0,0,1,1
2,0,5,154,2,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,11,136,0,0,1,1
3,1,5,70,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,48,0,0,0,1
2,0,6,65,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,46,0,0,0,1
2,1,5,61,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,39,0,0,0,1
3,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,15,0,0,0,1
2,0,4,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,32,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,13,53,0,0,0,1
3,1,5,71,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,49,0,0,0,1
2,1,5,60,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,38,0,0,0,1
3,1,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,13,0,0,0,1
4,0,5,97,0,0,0,0,0,0,1,0,0,12,1,0,0,0,1,0,16,40,33,0,0,1
2,0,3,69,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,10,52,0,0,0,1
3,0,2,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,22,0,0,0,1
3,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,22,0,0,0,1
1,0,4,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,30,0,0,0,1
1,0,6,58,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,36,0,0,0,1
1,0,6,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,37,0,0,0,1
1,0,7,86,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,63,0,0,0,1
3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,22,0,0,0,1
1,0,4,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,30,0,0,0,1
1,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,29,0,0,0,1
4,0,3,142,0,0,0,0,2,0,3,2,0,45,1,0,1,0,0,0,12,22,100,0,1,1
2,0,7,96,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,73,0,0,0,1
3,1,2,50,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,25,18,0,0,0,1
4,1,2,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,15,0,0,0,1
4,0,3,55,0,0,0,0,1,0,1,1,0,10,1,0,1,0,0,0,12,22,13,0,0,1
2,1,6,63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,37,0,0,0,1
2,1,7,70,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,44,0,0,0,1
2,1,6,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,36,0,0,0,1
3,1,4,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,35,0,0,0,1
3,1,2,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,18,0,0,0,1
1,0,2,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,12,0,0,0,1
4,0,5,57,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,38,0,0,0,1
3,0,5,48,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,29,0,0,0,1
4,0,5,59,0,0,0,1,0,0,0,0,0,9,1,0,1,0,1,0,12,40,0,0,0,1
3,1,3,67,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,31,29,0,0,0,1
3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,1
3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,1
3,1,4,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,29,0,0,0,1
3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,26,0,0,0,1
3,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,21,0,0,0,1
3,0,5,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,43,0,0,0,1
3,1,3,48,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,31,0,0,0,1
3,1,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,21,0,0,0,1
3,0,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,41,0,0,0,1
2,0,3,48,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,15,26,0,0,0,1
2,0,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,22,0,0,0,1
2,0,7,85,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,66,0,0,0,1
2,0,3,39,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,21,0,0,0,1
2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,22,0,0,0,1
2,0,4,49,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26,16,0,0,0,1
2,1,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,30,0,0,0,1
2,1,2,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,12,0,0,0,1
4,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,1
3,1,1,42,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,19,8,7,0,0,1
4,1,3,58,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,28,23,0,0,0,1
2,0,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,19,0,0,0,1
3,1,4,63,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,29,27,0,0,0,1
3,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,18,0,0,0,1
4,1,4,62,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,26,0,0,0,1
2,0,8,94,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,69,0,0,0,1
3,1,2,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,1
2,0,2,37,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,18,0,0,0,1
3,0,3,48,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,24,0,0,0,1
3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,23,0,0,0,1
3,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,40,0,0,0,1
4,2,4,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,27,0,0,0,1
2,0,5,64,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,43,0,0,0,1
3,1,3,57,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,30,0,0,0,1
4,1,2,168,2,0,0,0,1,0,2,1,0,41,1,0,0,0,0,0,23,17,120,0,2,1
4,0,3,59,0,0,0,0,1,0,2,2,0,14,1,0,1,0,0,0,12,22,17,0,0,1
4,0,3,84,0,0,0,0,2,0,4,2,0,9,1,0,1,0,0,0,12,22,42,0,1,1
3,1,1,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,10,0,0,0,1
2,0,5,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,28,0,0,0,1
2,1,9,91,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,71,0,0,0,1
2,1,2,57,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,11,0,0,0,1
4,1,5,72,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,37,0,0,0,1
3,0,4,58,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,40,0,0,1,1
3,1,3,50,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,23,0,0,0,1
3,1,3,51,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,24,0,0,0,1
12,1,11,74,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,55,0,0,0,1
12,1,11,74,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,55,0,0,0,1
13,1,11,76,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,55,0,0,0,1
12,1,11,76,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,55,0,0,0,1
2,0,5,58,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,33,0,0,0,1
2,0,3,37,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,7,23,0,0,1,1
3,1,6,71,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,45,0,0,0,1
3,1,2,51,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,13,17,13,0,0,1
3,1,2,51,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,13,17,13,0,0,1
3,1,3,42,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,21,0,0,0,1
5,2,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,22,0,0,1,1
4,1,6,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,45,0,0,1,1
2,0,5,50,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,12,31,0,0,0,1
2,0,5,50,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,12,31,0,0,0,1
2,1,2,63,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,18,0,0,0,1
5,0,3,167,2,0,0,0,1,0,2,1,0,49,1,1,1,0,0,0,11,28,120,0,2,1
4,0,5,57,0,0,0,1,0,0,0,0,0,12,1,1,1,0,0,0,15,35,0,0,0,1
3,1,4,61,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,34,0,0,0,1
1,0,3,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,13,0,0,0,1
1,0,3,27,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,7,13,0,0,1,1
2,1,4,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,30,0,0,0,1
13,0,11,76,1,0,0,1,0,0,0,0,0,11,1,0,1,0,1,0,14,55,0,0,0,1
4,0,3,143,0,0,0,0,2,0,4,2,0,47,1,0,1,0,0,0,12,22,101,0,1,1
4,0,3,148,0,0,0,0,3,0,9,5,0,34,1,0,1,0,0,0,12,22,106,0,1,1
4,1,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,28,0,0,0,1
1,0,2,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,9,0,0,0,1
4,0,3,174,0,0,0,0,4,0,11,5,0,34,1,0,1,0,0,0,12,22,132,0,1,1
4,0,3,205,0,0,0,0,6,0,19,7,0,9,1,0,1,0,0,0,12,22,163,0,1,1
4,0,3,119,0,0,0,0,3,0,7,4,0,9,1,0,1,0,0,0,12,22,77,0,1,1
3,0,5,66,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,35,0,0,0,1
2,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,13,0,0,0,1
2,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,12,0,0,0,1
4,1,3,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,14,21,0,0,0,1
2,0,5,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,34,0,0,0,1
4,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,1
2,0,4,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,0,1
3,0,3,42,1,0,0,1,0,0,0,0,0,11,1,0,1,0,1,0,14,21,0,0,0,1
3,0,3,35,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,16,0,0,0,1
2,1,1,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,13,0,0,0,1
4,0,6,75,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,58,0,0,0,1
8,7,2,194,3,2,0,0,0,0,1,1,0,33,1,1,0,1,0,0,76,34,76,0,1,1
2,0,5,72,2,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,19,46,0,0,0,1
3,1,6,79,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,53,0,0,0,1
3,1,7,86,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,60,0,0,0,1
3,1,6,78,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,52,0,0,0,1
2,0,4,44,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,25,0,0,0,1
2,0,5,48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,12,29,0,0,0,1
3,1,4,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,40,0,0,0,1
3,1,6,72,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,46,0,0,0,1
3,1,3,44,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,23,0,0,0,1
3,0,2,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,14,0,0,0,1
3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,0,0,0,1
5,0,2,39,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,13,19,0,0,0,1
2,0,3,66,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,14,45,0,0,0,1
2,0,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,14,0,0,0,1
5,1,4,72,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,36,0,0,0,1
2,0,4,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,38,0,0,0,1
3,1,3,52,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,22,0,0,0,1
4,1,4,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,26,0,0,0,1
4,2,2,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,17,0,0,1,1
3,1,3,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,28,0,0,0,1
4,0,3,78,0,0,0,0,1,0,3,3,0,21,1,0,1,0,0,0,12,22,36,0,0,1
4,0,3,154,0,0,0,0,4,0,11,6,0,19,1,0,1,0,0,0,12,22,112,0,1,1
3,1,5,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,34,0,0,0,1
3,1,3,60,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25,28,0,0,0,1
2,0,3,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,26,0,0,1,1
2,0,4,63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,42,0,0,0,1
4,2,4,49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,15,27,0,0,2,1
2,0,4,73,1,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,13,53,0,0,0,1
2,1,4,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,17,0,0,0,1
1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,10,0,0,0,1
4,0,3,195,0,0,0,0,3,0,10,8,0,56,1,0,1,0,0,0,12,22,153,0,1,1
4,0,3,66,0,0,0,0,1,0,2,1,0,9,1,0,1,0,0,0,12,22,24,0,0,1
1,0,5,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,27,0,0,0,1
2,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,13,0,0,0,1
4,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,22,0,0,0,1
2,0,3,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,33,0,0,0,1
3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,1
3,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,21,0,0,0,1
4,0,3,52,1,0,0,1,0,0,0,0,0,11,1,0,1,0,1,0,14,31,0,0,0,1
2,0,5,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,38,0,0,0,1
2,0,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,1
2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,18,0,0,0,1
3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,1
2,0,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,27,0,0,0,1
2,0,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,27,0,0,0,1
2,0,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,27,0,0,0,1
2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,19,0,0,0,1
2,0,1,32,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,18,7,0,0,0,1
3,1,2,45,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,20,18,0,0,0,1
3,1,4,65,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,40,0,0,0,1
2,1,5,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,27,0,0,0,1
1,0,4,52,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,30,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,52,0,0,0,1
3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,23,0,0,0,1
3,1,3,41,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,17,0,0,0,1
3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,20,0,0,0,1
3,1,4,59,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27,25,0,0,0,1
3,0,5,67,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,42,0,0,0,1
2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,23,0,0,0,1
2,0,3,42,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,13,22,0,0,0,1
4,0,3,44,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,25,0,0,0,1
4,1,4,74,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,28,39,0,0,0,1
2,0,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,17,0,0,0,1
3,1,5,60,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,34,0,0,0,1
2,1,0,30,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,1,0,0,0,1
2,0,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,14,0,0,0,1
3,1,4,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,34,0,0,0,1
4,1,4,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,47,0,0,1,1
2,0,3,37,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,17,0,0,0,1
1,0,4,79,1,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,13,59,0,0,0,1
3,0,3,57,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,29,0,0,0,1
2,0,5,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,35,0,0,0,1
2,1,0,55,2,2,0,0,0,0,0,0,0,8,1,1,0,0,0,0,47,1,0,0,0,1
3,0,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,23,0,0,0,1
2,1,6,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,46,0,0,0,1
4,0,3,146,0,0,0,0,3,0,10,6,0,27,1,0,1,0,0,0,12,22,104,0,1,1
2,0,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,31,0,0,0,1
3,0,4,48,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,26,0,0,0,1
2,1,3,46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,15,0,0,0,1
5,1,4,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,49,0,0,0,1
3,1,3,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,24,0,0,0,1
2,0,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,33,0,0,0,1
3,1,3,54,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,27,0,0,0,1
5,2,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,20,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,13,53,0,0,0,1
2,0,4,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,35,0,0,0,1
3,0,1,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,14,0,0,0,1
2,1,3,33,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,11,15,0,0,1,1
2,0,5,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,41,0,0,2,1
3,1,3,40,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,13,20,0,0,0,1
2,0,5,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,27,0,0,0,1
3,1,7,93,1,0,0,0,0,0,0,0,0,18,1,1,0,0,1,0,22,64,0,0,0,1
1,0,5,77,1,0,0,0,0,0,0,0,0,23,1,1,0,0,1,0,16,54,0,0,0,1
